"","Estimate","Std. Error","t value","Pr(>|t|)"
"Ing5781",5.84879839898014,11.0721126855283,0.528245924251182,0.597342298231096
"Ing5783",-0.233687426767892,0.422082476769041,-0.553653467342979,0.579830430394398
"Ing5784",-1.47591344795489,4.49094057499369,-0.328642390899808,0.742434010275672
"Ing5785",10.7872378295673,12.0926346783875,0.892050253436228,0.372390972676131
"Ing5788",1.63314766346497,3.27001037410992,0.499431951774619,0.617487899455707
"Ing5789",10.2792353028331,14.1604004104699,0.725914169434982,0.467911157382325
"Ing5791",-1.37700451555987,2.93920170413289,-0.468496093215932,0.639441746437625
"Ing5792",2.00240666096745,3.40892180508044,0.587401757935071,0.556949345457018
"Ing5795",96.9701704087032,36.6538022564087,2.64556920262613,0.00817020572802662
"Ing5797",-28.9405504252527,14.1152383777948,-2.05030546779714,0.0403649016853993
"Ing5810",5.88270722264678,5.40391678476054,1.08860063116376,0.276360564420736
"Ing5811",4.07680354313376,3.9146749242966,1.04141560205444,0.297712000052384
"Ing5812",-1.25700758802816,10.3730434506887,-0.121180210417869,0.903551131430033
"Ing5814",1.00836502019798,2.15048711500961,0.468900749583648,0.639152474472294
"Ing5815",-0.0222913496181627,5.65098412720973,-0.00394468452155598,0.996852696843067
"Ing5816",0.615958338942591,5.17998379511257,0.118911248240537,0.905348449443506
"Ing5817",3.09882703966165,3.94773963919915,0.784962364004908,0.432497273002773
"Ing5821",-1.43264600744331,3.18575148907112,-0.449704257333967,0.652935042886901
"Ing5823",2.97189182208032,6.01142663793572,0.49437379861311,0.621054851128625
"Ing5827",-3.167122993036,4.50424996943256,-0.703141036694061,0.481986907508016
"Ing5831",-3.55939649192381,2.50875754846187,-1.41878855296562,0.155996934915207
"Ing5832",-2.13738355947401,2.89574783033301,-0.738111080351985,0.460467105313937
"Ing5836",-0.559834667223537,6.88419033684137,-0.0813217880144206,0.935187940747463
"Ing5837",1.42555218942491,1.01273526776838,1.4076256992276,0.1592781014508
"Ing5839",5.33989913581149,4.18807818986702,1.27502374447814,0.202335306039391
"Ing5840",0.204581861101637,2.63647893156566,0.0775966227729904,0.938150735348195
"Ing5841",-0.765399708271866,6.0099409754988,-0.12735561154298,0.89866192657342
"Ing5844",-0.638337699396053,2.72430332171947,-0.23431227143722,0.814748141503838
"Ing5848",2.09649331010697,4.60158763050954,0.455602170043825,0.64868759311217
"Ing5849",1.86341377429613,2.11982401358474,0.879041732877152,0.379403225484989
"Ing5850",19.0035706156819,9.51236444383444,1.99777570843591,0.0457724445928029
"Ing5853",-0.984614048009962,2.62271309428166,-0.375418131002103,0.707358787869855
"Ing5854",1.19280119125078,1.84877682530973,0.645183980522335,0.518825189321827
"Ing5860",-2.92971769774798,3.24762858422308,-0.902109838538955,0.367023804800782
"Ing5862",-1.65850708174932,5.29341288308829,-0.313315269067338,0.754048754150492
"Ing5863",-2.43620500195885,1.65166181567829,-1.47500231514305,0.140248553319316
"Ing5868",0.492815989516962,2.79165427234211,0.176531884481349,0.859880261503665
"Ing5870",-0.893808143378157,3.74750703143752,-0.238507395951516,0.811493266347577
"Ing5871",4.92707452494029,6.08477777479234,0.809737792783803,0.418113311104038
"Ing5872",1.77174173455747,8.19697953125171,0.216145682419061,0.828879321722151
"Ing5873",-1.25580469851789,5.75463392850149,-0.218224949513844,0.827259027990492
"Ing5874",-0.554836046209413,3.17897996653281,-0.174532728123654,0.861450923377191
"Ing5876",11.5768616861278,4.63091245381544,2.49990942424092,0.012440997750771
"Ing5878",-1.55451100743576,2.00725633995398,-0.774445683141496,0.438688582417677
"Ing5879",0.538477198127215,3.98508467989821,0.135123150793616,0.892517670824331
"Ing5881",6.32893714625456,4.42289023162145,1.43095053569402,0.152480752019417
"Ing5882",-1.8498711714021,3.7108379081333,-0.498504978443712,0.618140918883212
"Ing5886",-0.285625533631484,1.03011330586835,-0.277275841409223,0.781574977391062
"Ing5888",-0.64783789040541,5.93331820851803,-0.109186439634294,0.913057164814238
"Ing5889",-1.76988531072925,4.54615100262177,-0.389315117273613,0.697052700924075
"Ing5893",-4.30967235344732,7.64858504920874,-0.56346008127257,0.573136336062656
"Ing5901",0.151061874353763,2.73543124346185,0.0552241533084873,0.955961170448599
"Ing5905",-5.99665386535609,3.74835934241305,-1.59980762716727,0.109678024744799
"Ing5911",2.57418054523165,4.8026635525379,0.535990189000719,0.591979202614278
"Ing5914",-91.4865259128111,34.7866488194775,-2.62993214401229,0.00855541149569767
"Ing5917",1.43448122089251,2.77031471085312,0.517804426794079,0.604608057910943
"Ing5919",0.294378829440263,0.359349153684313,0.819200007630668,0.412695026898775
"Ing5922",-0.636186223948288,2.02686268424994,-0.313877318326434,0.753621836011373
"Ing5925",3.15107725793972,5.56658825145937,0.566069756841385,0.571361141605462
"Ing5926",0.822122964785354,2.35426971742331,0.349205088397921,0.726943901977734
"Ing5927",7.6529395398008,7.45745521310184,1.02621327532152,0.304819948192462
"Ing5928",16.3619040994433,4.71947135300207,3.46689340301545,0.000529086457145517
"Ing5930",3.23252797408084,0.969338465708234,3.33477736460096,0.000857291259715832
"Ing5931",1.71426717130075,3.22179488588019,0.532084515626268,0.594681215847788
"Ing5932",-3.10572946639021,1.96158152649007,-1.58327830092661,0.113394842705573
"Ing5934",-0.898544487286008,5.87305737381743,-0.152994331588142,0.878406337262115
"Ing5935",-1.11614537776418,7.21756749936188,-0.154642873497595,0.877106499821197
"Ing5936",-5.57212421568019,3.83033123536987,-1.45473690740538,0.145778632609561
"Ing5937",-4.83194470137626,2.65899199033835,-1.81720919767096,0.0692198981946226
"Ing5939",1.52433698180674,2.98414924967478,0.510811241084162,0.609496358110916
"Ing5943",0.0787734562477264,0.297109517946599,0.265132725441279,0.790913576787645
"Ing5944",-1.3124230439503,3.79130427830377,-0.346166634912636,0.72922596198259
"Ing5945",0.051048961342312,0.216621369549262,0.235659858713537,0.813702236098099
"Ing5949",0.142840080787342,10.3573820103329,0.0137911376296481,0.988996933134719
"Ing5950",-8.02238825263028,13.0632858597087,-0.614117178387242,0.539154153250477
"Ing5952",37.8684321456186,23.7166646905787,1.59670141816617,0.11036904621582
"Ing5961",-0.414773032305932,4.33220267883142,-0.0957418345943625,0.923727846592205
"Ing5963",5.84466017440638,4.80599179946921,1.21611946467572,0.223972818166901
"Ing5964",0.502320378878337,1.66967362828853,0.300849441691925,0.7635365826741
"Ing5967",24.54866172585,4.57136267183348,5.37009716536099,8.07501822108076e-08
"Ing5969",-2.67500633295981,5.37127557020105,-0.498020683913576,0.618482207065415
"Ing5970",-1.62606235809271,2.8954616014264,-0.561590026713412,0.574410021158211
"Ing5972",-3.04603958677283,4.73400812508853,-0.643437760621897,0.51995725668922
"Ing5979",1.97053158947839,2.64826728255568,0.744083349312368,0.456846395514388
"Ing5980",2.41883815970863,3.81369658637648,0.634250288381449,0.52593437507388
"Ing5984",-0.0368927607754174,0.171231866261749,-0.215454994335121,0.829417710170603
"Ing5985",-4.79160347503524,6.07903372864637,-0.788217945305297,0.430590974625168
"Ing5986",-6.55028931925944,5.76660701201348,-1.13590007184699,0.256030063451754
"Ing5991",-11.4613565125353,4.03359524750969,-2.84147412153252,0.00450111865764069
"Ing5992",-0.128624244445799,3.23041081413366,-0.0398166833404109,0.96824020027998
"Ing5994",-3.36813369122234,3.47699415436609,-0.968691214793373,0.332726537398589
"Ing5999",5.3549872520392,6.66759857803216,0.803135820096062,0.421918447073128
"Ing6000",5.3104864646781,5.775151294149,0.91954066555076,0.357838653929184
"Ing6003",-0.927582825720744,3.07753752071173,-0.301404229673283,0.76311356166326
"Ing6007",-0.346553552244328,0.103867969588332,-3.33648143520904,0.000852059773420665
"Ing6010",-0.198578340008073,2.99105538691912,-0.0663907264561272,0.947068297455922
"Ing6012",-1.02586998101838,0.700664143593201,-1.46413940316316,0.143192439218458
"Ing6013",-4.40300864418964,1.53318916836995,-2.87179738483986,0.00409142841148742
"Ing6014",1.99194626319362,1.47149121986788,1.35369225198128,0.175870180292117
"Ing6017",0.0888336989924508,1.79731891047377,0.0494256742500052,0.960581216646225
"Ing6019",0.303231059049062,3.6920973018099,0.0821297583084864,0.93454544198859
"Ing6023",5.46933527459053,4.32073098180504,1.26583564161304,0.205606245601362
"Ing6024",-17.0329118428505,18.3918196122773,-0.926113467939866,0.354413021075839
"Ing6025",1.92919948118676,5.09461373545589,0.378674337518568,0.704939066405068
"Ing6028",4.99814971314484,3.02145922368749,1.65421716565313,0.0981199154993813
"Ing6029",-1.62903323296986,6.13875570142954,-0.26536863693574,0.790731859274627
"Ing6030",2.40344937038611,4.84178697180987,0.496397174097004,0.619626914248628
"Ing6031",-3.9878604044291,1.98964765058862,-2.00430483419983,0.0450687351855184
"Ing6033",1.99560021832298,2.55229757496214,0.781883835920891,0.434304385681713
"Ing6036",-0.219424813445805,1.45825627400781,-0.150470680193096,0.880396812486325
"Ing6037",-0.819529374454193,3.58334842734017,-0.228704908571369,0.819103721150785
"Ing6039",0.20440747227077,2.98512647689085,0.0684753138110483,0.945408863703248
"Ing6043",6.35739897198726,4.67803538845668,1.35898907213796,0.17418571424092
"Ing6046",3.1275534630741,3.96380528154736,0.789028027596046,0.43011739155092
"Ing6047",-1.29755120624119,5.59935718196227,-0.231732172832465,0.81675155837954
"Ing6049",-0.419876898441158,1.65425624574224,-0.253816117981629,0.799643692641911
"Ing6050",0.0379222105787944,5.88377814328741,0.00644521422379911,0.994857648281366
"Ing6053",-7.00844254164722,5.52344454747554,-1.26885360781804,0.20452764619995
"Ing6054",10.8526443804376,4.78006998734029,2.27039445221097,0.0232083060000087
"Ing6056",-0.471625534108467,4.23484412982283,-0.111367861401831,0.911327245126121
"Ing6057",2.66414044486243,3.9565830032261,0.673343752093702,0.500746730922421
"Ing6063",-0.456781768208967,0.236294481323436,-1.93310383573339,0.0532562167664956
"Ing6066",-0.331577210015007,2.77138014496658,-0.119643351929623,0.904768473090541
"Ing6069",-1.12060203906507,1.82153851844014,-0.6151953569583,0.538442002994033
"Ing6070",67.0707618804958,33.244671668035,2.01748907464725,0.0436755246366487
"Ing6073",-5.76877703047426,5.46642862725921,-1.05531004314359,0.291313215317387
"Ing6075",-0.615014582832157,1.79306381063762,-0.342996484109204,0.731609494464886
"Ing6080",-46.1184599243415,17.2060108271379,-2.68036910982305,0.00736812937589148
"Ing6082",83.8550254635244,34.3209024079422,2.44326400474014,0.0145750701875734
"Ing6084",-1.81161550410195,3.02820754480882,-0.5982468101328,0.549691027126505
"Ing6085",-3.91409179902196,4.3658562989662,-0.896523277678376,0.36999846559858
"Ing6087",2.5054870600221,3.67088143967472,0.682530095617611,0.494922215489516
"Ing6088",2.77777810849545,4.61019501090563,0.602529416201372,0.546837685943789
"Ing6090",-0.517238637878673,2.29524489007527,-0.225352266381349,0.821710600750069
"Ing6092",0.289393461469436,1.77918755338707,0.162654836989228,0.870794032389774
"Ing6094",-1.37393526979516,3.45103452994502,-0.398122724612972,0.690549613643471
"Ing6096",-0.695832402600354,1.25857822059052,-0.552871797093289,0.58036558070538
"Ing6097",2.74940215591787,1.39138909526567,1.97601243625738,0.0481853004604481
"Ing6099",-3.25186163344074,2.63787027615276,-1.23276025467919,0.217698944921127
"Ing6103",1.69582222912442,3.60001986934657,0.47105913041314,0.637610466065221
"Ing6105",8.55403758454731,5.09847001352084,1.67776559671088,0.0934292300529294
"Ing6108",-0.614368936315124,2.8498172537054,-0.215581871264309,0.829318804124058
"Ing6109",-1.65119534351546,4.03276318125021,-0.409445154427236,0.682223212420118
"Ing6110",-5.53065757995798,2.43458955671599,-2.27170019878762,0.0231292342502598
"Ing6112",3.87327718386245,3.54394582576155,1.09292787595875,0.274456102772863
"Ing6113",-0.833931951457932,4.23650153983579,-0.196844482084209,0.843953895150129
"Ing6120",0.51939012178453,3.17208919496831,0.16373755271712,0.869941603997225
"Ing6122",-0.126248316625619,0.238277858911229,-0.529836541265265,0.596238954677445
"Ing6126",0.736286351059119,0.23015623224083,3.19907196902966,0.00138371244651589
"Ing6130",6.72202499971786,4.602633683856,1.4604736030364,0.144196512758998
"Ing6132",1.2028433689279,4.49967912415984,0.267317587707432,0.789231060827379
"Ing6133",8.05656470224987,14.0678517226599,0.572693319568664,0.566867343481569
"Ing6135",2.15642766661526,3.82256742930596,0.564130707043351,0.572679902738736
"Ing6136",-20.4830114568412,4.96764845881742,-4.12328119162387,3.77028016649405e-05
"Ing6137",-0.632445495754224,2.89434871934568,-0.218510468875775,0.827036590868889
"Ing6139",0.442170225839166,2.06967233270868,0.213642622965577,0.830830826391261
"Ing6144",-0.897774683141548,3.64661900275494,-0.246193716004688,0.805538159413973
"Ing6145",1.58003589274857,2.6595572144216,0.594097349807229,0.552462641067905
"Ing6146",2.58609665618373,5.96234614937993,0.433738094265574,0.664489527499586
"Ing6147",2.12246930121853,2.11712640997592,1.0025236524458,0.316118974825422
"Ing6149",0.244905926421468,0.680950087387469,0.359653271153945,0.719115277877047
"Ing6150",7.83792934969022,7.23458008104993,1.08339796669342,0.278662212127948
"Ing6151",1.73318750814588,4.30531050998852,0.402569687859866,0.687274825453581
"Ing6152",0.0709070145943792,0.360393249425815,0.1967490087768,0.844028608558527
"Ing6154",-15.2061362600814,4.72318878213386,-3.21946400228609,0.00128907777599608
"Ing6155",-13.9205646498059,4.0597833932622,-3.42889344118928,0.000608892962529621
"Ing6156",14.1429936375639,2.97670562470324,4.75122347342421,2.05468739283259e-06
"Ing6159",1.73608120085848,3.78818577180243,0.458288295621904,0.646756919784006
"Ing6160",-9.76106790021777,3.65825554561635,-2.6682301929165,0.00763950963284643
"Ing6161",-0.742631698467862,0.48627688588754,-1.52717869185254,0.126753384296762
"Ing6162",0.891797772102323,0.356616904041352,2.50071648874758,0.0124127059051514
"Ing6163",0.390428503462951,3.46044579261689,0.112826071223528,0.9101710836887
"Ing6167",-1.56497183720576,2.73246595915615,-0.57273241848146,0.566840866962965
"Ing6168",4.12888708873913,5.58694675134118,0.73902388415425,0.459912677584953
"Ing6170",-22.646173470909,5.92428464671886,-3.82260050307533,0.000132983904971477
"Ing6172",17.877448754009,10.0167723681591,1.7847514246043,0.0743369077978521
"Ing6174",-3.16185084539184,2.6476515773782,-1.19420956760588,0.232428961302638
"Ing6175",-0.672037569983153,6.46386529131592,-0.10396837491122,0.917196871750641
"Ing6178",0.714901033324443,0.923379855537069,0.774222037699352,0.43882079625844
"Ing6179",-0.380692335849097,2.73030735741671,-0.139432044093853,0.889112019387642
"Ing6180",2.42780755048903,3.20790786545417,0.756819600909987,0.449178695193027
"Ing6181",1.00257218789573,0.460038650181719,2.17932164503941,0.0293348439645149
"Ing6182",3.28804154318186,4.37823896556917,0.75099636384384,0.452675406704915
"Ing6187",-1.73238693733659,2.9378512523686,-0.589678233688613,0.555421892497413
"Ing6191",-0.823705260025278,1.84074613194473,-0.447484444340535,0.65453659522916
"Ing6192",2.04001671985043,3.00824224940201,0.678142433594219,0.497699646018418
"Ing6194",-11.5550042581247,4.78557596864221,-2.41454828715281,0.0157754868432556
"Ing6195",-0.245549346019913,2.84266572646998,-0.0863799579857163,0.931166390915476
"Ing6207",-4.81780107531768,4.96577919925155,-0.97020042212989,0.331973904327384
"Ing6208",2.12883417820268,2.50991143861936,0.848171033227253,0.396366348808899
"Ing6209",2.72393987973843,6.69893169297198,0.406623026563502,0.684295007983342
"Ing6211",1.81328832307436,4.20467819168456,0.431254959454552,0.666293812983031
"Ing6212",-2.13764718439663,2.40557509569769,-0.888622096321066,0.374231082390768
"Ing6216",1.15933344237669,1.30332199058977,0.889521891556573,0.373747561532225
"Ing6219",-1.01490212930816,4.03335175790718,-0.251627477647716,0.801335034340795
"Ing6223",-0.0666942728103392,0.203053621044795,-0.328456456315181,0.742574564895885
"Ing6224",-0.738365799034925,3.19604944199632,-0.231024523379628,0.817301249974314
"Ing6229",3.52889291694621,4.14219963253342,0.851936948965423,0.394272827040106
"Ing6235",-0.182710738058324,4.15783752966513,-0.0439436935076777,0.964950307462088
"Ing6237",1.89169307808368,1.01907732144677,1.85628022356347,0.0634478278705632
"Ing6238",-2.46122972524239,4.39136209189483,-0.560470686255889,0.575173039045551
"Ing6239",4.65188729290636,3.90757204404673,1.19048023695267,0.233890575544251
"Ing6240",2.60194260507456,2.15209600620444,1.2090271984025,0.226685657415479
"Ing6247",7.69060240639499,2.1919198331499,3.50861481797134,0.000452751130689458
"Ing6249",-0.592894595444195,3.94082233185074,-0.150449460929073,0.880413551942669
"Ing6260",-2.99003554429791,6.82563670553537,-0.438059579390314,0.661354104331743
"Ing6264",0.272056922849166,4.14458160979314,0.0656415890584295,0.947664704040086
"Ing6266",-0.918144101469075,3.12240017670589,-0.294050746063469,0.768726228104845
"Ing6269",-32.087057824541,5.50687209185341,-5.82673018173219,5.85601236315503e-09
"Ing6271",-4.76100665492062,5.88480641859854,-0.809033690534624,0.418518164439874
"Ing6274",-8.47140724638272,7.0914217486242,-1.19459927031223,0.232276602396315
"Ing6275",0.128099917587893,6.34262372158535,0.0201966762038777,0.983886948215023
"Ing6280",-1.30000163309839,4.96716086890698,-0.261719253192711,0.793544167983577
"Ing6281",-4.75435357480232,4.92609815902077,-0.965135777105061,0.334503966291335
"Ing6285",-6.75757667735139,3.54840524853529,-1.904398230766,0.0568916971133038
"Ing6288",-0.752452367047827,3.0579593405393,-0.246063561759171,0.805638905841009
"Ing6292",0.964263746557936,5.28164990665163,0.18256866009683,0.855140782935074
"Ing6295",0.319558348633304,1.6668781347403,0.19171068476646,0.847973365175741
"Ing6296",-1.91962369372914,2.78264311797604,-0.689856231051788,0.490303230176384
"Ing6299",0.766049420062708,2.67357263239628,0.286526504191551,0.774481803480603
"Ing6303",0.0679594189222361,0.302715466426789,0.224499328443372,0.822374126485144
"Ing6307",1.91743165803302,3.85274112569822,0.497679858437291,0.618722440242035
"Ing6308",-3.08099201791194,2.13183747235168,-1.44522838062004,0.148430208367595
"Ing6310",-6.56044328577509,4.65934809654552,-1.40801741999896,0.15916208325775
"Ing6312",-1.54343096059363,2.92411709351874,-0.527828028506322,0.597632328720932
"Ing6314",-7.94179317433337,6.56884617842825,-1.2090088515718,0.226692705467165
"Ing6316",4.14695034118669,2.50706587348533,1.65410505764716,0.0981426885169466
"Ing6317",-0.932415704859175,3.38673530938217,-0.275314017684267,0.783081614678937
"Ing6318",-3.28949224951501,3.41620467415771,-0.962908421266082,0.335620575336715
"Ing6319",1.39237252225337,3.20446855455145,0.434509653800698,0.663929295113105
"Ing6321",0.960862860800508,5.02255799748194,0.191309460494481,0.848287668950851
"Ing6322",4.73301434685323,3.95127582273331,1.19784458468383,0.231010561238199
"Ing6324",18.8150837226619,4.76898720092602,3.94529968942012,8.03343914284003e-05
"Ing6325",-5.80696673292621,3.32055582376443,-1.74879358791897,0.0803624056759461
"Ing6327",4.05804297801029,5.48783415346357,0.739461664571096,0.459646906870573
"Ing6328",0.298325557569896,0.884540303409042,0.337266212087953,0.735924464334007
"Ing6330",-0.73111294033438,3.64284529732566,-0.200698322509362,0.840939220727406
"Ing6335",1.40701264355761,3.67779492103888,0.382569630380632,0.702048352444149
"Ing6337",0.173326152292708,5.48934865487112,0.0315749942643746,0.974811718356489
"Ing6338",1.50629023319739,1.83600307865478,0.820418141292568,0.412000531666237
"Ing6339",6.15045980138388,3.67847256193089,1.67201459242512,0.0945578479882134
"Ing6340",0.126693512699793,4.22367655236995,0.0299960262413332,0.976070918872198
"Ing6343",1.13769907878358,4.5541751996352,0.249814517209331,0.802736763359276
"Ing6345",-1.9222562054991,6.33420353720987,-0.30347244041132,0.761537193296203
"Ing6346",-2.74566876378635,2.7423091906868,-1.00122508910044,0.316746189054245
"Ing6359",-0.662170459943198,5.45662214206533,-0.121351715897368,0.903415296390294
"Ing6363",-7.47537721278841,6.43160254964116,-1.162288427354,0.245150601427692
"Ing6365",13.558880474957,4.03250241105649,3.36239860335377,0.000776057946601054
"Ing6369",-4.38558963908645,5.22428070946552,-0.839462862541153,0.401232971454926
"Ing6371",2.60546264594232,2.72673983444528,0.955523007009715,0.339340152844117
"Ing6383",-0.0190572732905509,0.775584162430719,-0.0245715090813928,0.98039731537641
"Ing6385",0.0339333616031283,1.18625851792651,0.028605368130415,0.977179994895905
"Ing6388",-2.41189055816343,3.40597182153965,-0.708135793405698,0.478880138763592
"Ing6389",2.18686792801819,4.11188045357635,0.531841319977125,0.594849649077454
"Ing6391",0.171312989568276,1.26218919094356,0.135726871056635,0.892040383117368
"Ing6393",9.12266854222189,6.89862263268716,1.32238984909781,0.186073558334998
"Ing6394",-3.97993417066709,4.29946688196224,-0.925680852983028,0.354637853731083
"Ing6396",-1.91547246884142,4.48642198273191,-0.426948797106917,0.669427317682916
"Ing6397",0.18830088518736,2.40313956402329,0.0783562003665366,0.937546537624704
"Ing6405",4.9611644004131,3.21728983363731,1.54203216276734,0.123102596481017
"Ing6406",-2.09650598451681,3.88602361746276,-0.539499033175113,0.589556540806466
"Ing6410",5.33114336418142,4.03463270444034,1.32134539987102,0.186421399066863
"Ing6411",1.72042373343374,3.27514856344443,0.52529639498991,0.599390714717737
"Ing6412",-3.35264918751287,5.22779252698126,-0.6413125942182,0.521336710408794
"Ing6419",4.92074637878348,9.96187527001646,0.493957838801103,0.621348579607929
"Ing6420",-3.82639499834073,3.70390598580562,-1.03307022721541,0.301600105076421
"Ing6421",-3.56338386495555,6.36536763527595,-0.559808021960553,0.57562498139508
"Ing6422",1.63868039446051,2.78531158150113,0.588329293334337,0.556326747532708
"Ing6423",-1.23738841436642,6.8698291938775,-0.180119240150716,0.857063204954275
"Ing6424",0.903833173287077,5.71846232817591,0.158055281545482,0.874416951211256
"Ing6437",-2.81021091111045,2.79718694656999,-1.00465609370744,0.315090762579902
"Ing6438",6.08194221022185,3.94153033719408,1.54304082169046,0.122857690746202
"Ing6439",-3.99190194469424,7.03483605137302,-0.567447757921114,0.570424832832623
"Ing6440",-0.720813415497446,1.29713054604277,-0.555698435825502,0.578431491576081
"Ing6441",-0.275847171630737,1.96199652680349,-0.140595137586788,0.888193084738872
"Ing6443",1.63637261537884,3.45190550916437,0.474049075513359,0.635476954887723
"Ing6445",-7.9597566320771,10.8320179302766,-0.734835991161788,0.462459435343459
"Ing6447",0.0579983504073072,2.99866357817211,0.0193413995586198,0.984569207026596
"Ing6448",4.91378678136354,4.51622816704446,1.0880289036812,0.276612859510228
"Ing6455",0.0306666314572251,2.88520663210207,0.0106289203400598,0.991519754955097
"Ing6457",0.797542098074495,4.54418290971296,0.17550836177166,0.860684335895106
"Ing6458",-0.442242252829106,0.489161671568294,-0.904081980526479,0.365977274128131
"Ing6462",-1.88665292671912,6.12532507219365,-0.308008620682634,0.758083237203301
"Ing6467",1.0963888606982,2.12419101845007,0.516144193801453,0.605766982773403
"Ing6469",1.04550266799327,5.39767932840789,0.193694846318641,0.846419405140756
"Ing6472",3.76740628322898,2.64065098149759,1.42669603428333,0.153703856634264
"Ing6481",2.37159723198857,3.47046101421655,0.683366625434907,0.494393626238095
"Ing6482",-0.830138371512683,4.2826781870913,-0.193836271428205,0.846308666240202
"Ing6483",3.19477254927982,3.04908959443777,1.04777916500316,0.294769829917509
"Ing6488",0.0311696015993789,3.17765665407109,0.0098089897659162,0.992173911691387
"Ing6490",2.69248916504465,7.14109992805319,0.377041239048825,0.706152267751114
"Ing6492",-22.0920424154986,7.82376045821781,-2.82371150465042,0.0047580315475039
"Ing6493",-2.82396812965311,3.79767662516132,-0.743604158116848,0.457136315269028
"Ing6495",-0.0825000103618374,0.562148645984507,-0.146758354664989,0.883326199218613
"Ing6497",-5.50251148413725,3.68387274120159,-1.49367577837188,0.135297094252534
"Ing6499",4.84592910855015,3.68398464712351,1.31540426270069,0.188409165990973
"Ing6500",-9.40270521399567,2.31836783116488,-4.05574347935601,5.04166860113235e-05
"Ing6502",-3.0019384789432,5.08311007708717,-0.590571211997722,0.554823287766171
"Ing6505",0.631258557595418,2.85380162679245,0.221199172244122,0.82494260887496
"Ing6507",2.08093980804243,3.76110069165883,0.553279472856824,0.580086447164048
"Ing6510",-3.38459909527326,4.56951339679921,-0.740691360625851,0.458900834896329
"Ing6515",-5.74263728010299,5.33152818307144,-1.07710905446151,0.281461782174689
"Ing6517",-10.7396971882012,4.85015514007604,-2.2142997240358,0.0268343108511779
"Ing6520",0.971388546352498,4.20254788172044,0.231142767124127,0.817209393726371
"Ing6523",-22.1500216944793,11.8498156502964,-1.86922922247531,0.061624914417338
"Ing6524",-0.755964816151081,1.05508533790393,-0.716496371424238,0.473704376852515
"Ing6525",-4.15157442453593,4.98452581832755,-0.832892551036861,0.404928476488836
"Ing6526",-2.57962332504276,1.92574494967393,-1.33954567840334,0.180428516182026
"Ing6527",6.06403716205157,4.61501944010971,1.31397868215858,0.188888450092801
"Ing6528",0.500412408300146,2.80616838927835,0.178325866049983,0.858471269424265
"Ing6529",5.07598660002793,1.99409248965011,2.54551211961016,0.0109290734068501
"Ing6537",-2.13637346744294,2.00727541556018,-1.06431506652351,0.287215897469468
"Ing6538",16.236698921525,5.53649139627865,2.93266940366575,0.00336948588713436
"Ing6539",1.69511638968228,2.91422522247952,0.581669658407534,0.560804468983614
"Ing6542",-1.31668204623017,3.33665381449931,-0.394611523829226,0.693139399874205
"Ing6543",-0.923280039997602,0.973165114990994,-0.948739351395828,0.342779871854869
"Ing6545",-10.4126689719386,2.64730357479012,-3.93331126475138,8.44426286490456e-05
"Ing6549",-3.15141067644785,4.35526369949805,-0.723586651437674,0.46933923297815
"Ing6550",-0.91834990316667,0.716521672207475,-1.28167777582693,0.199990281439447
"Ing6551",-0.102744609992501,3.48021350094074,-0.0295225019857914,0.976448558292924
"Ing6552",-3.03303634466967,3.39149940780057,-0.894305432486167,0.371183538422542
"Ing6554",-1.55343634523855,6.83556036930932,-0.227258082923715,0.820228471046638
"Ing6558",-2.84626223753497,2.65321925789685,-1.07275801992751,0.283409822450336
"Ing6560",15.4447957774134,10.4168124651667,1.48267964207478,0.138196213596055
"Ing6561",-26.0822951761632,14.6681012408313,-1.77816438187367,0.0754122083006706
"Ing6564",2.11649916306614,2.94352630006515,0.719035247967481,0.472138752058623
"Ing6566",14.2467157229603,5.0633228578143,2.81370872903613,0.00490848235158587
"Ing6568",-4.30422992894791,4.98899105210131,-0.862745569995565,0.38830144580551
"Ing6569",-5.0827202715138,5.98299330020443,-0.84952798983414,0.395611226560936
"Ing6574",1.7373873033708,0.561854600673354,3.0922364990669,0.0019929092596499
"Ing6575",-1.22218550929134,2.827480172085,-0.432252548172634,0.665568716212634
"Ing6576",-10.6703480887176,3.16187405649847,-3.37469105285433,0.000742255931538352
"Ing6577",-0.030495134719103,1.99863804301731,-0.0152579577005674,0.987826737651261
"Ing6584",-1.19549451820014,3.67012603197766,-0.325736638955676,0.744631551391012
"Ing6585",-1.99228626570044,2.83654986460298,-0.702362504027155,0.482472145188424
"Ing6588",44.9614488413896,20.8480384427179,2.15662729925051,0.031062364344855
"Ing6589",0.605516812197399,3.61030422633915,0.167719054748855,0.866808251406665
"Ing6590",2.2324350249981,3.40778191396211,0.655099146999852,0.512421454893923
"Ing6591",4.33056180168348,3.20110854057143,1.35283191644306,0.176144922692783
"Ing6598",-0.662899053314208,4.96300798178672,-0.133568000645359,0.893747316611755
"Ing6601",-48.03716245517,17.031309442736,-2.82052079534367,0.00480556302433388
"Ing6604",7.43884306258278,10.7861928175144,0.689663460354961,0.490424470597097
"Ing6605",21.6388804739801,3.10686366306626,6.96486322564409,3.52905955392585e-12
"Ing6608",2.69836222407942,4.15560326892215,0.649331047614492,0.516141774722371
"Ing6610",5.48649881138636,5.25462955273303,1.04412666132339,0.296456160476903
"Ing6611",1.16572842144603,1.01159156676596,1.15237064023067,0.249200853869079
