"","Estimate","Std. Error","t value","Pr(>|t|)"
"companyBrand 1174",-0.127488509501814,1.42114139029325,-0.0897085331358242,0.92852023489118
"companyBrand 1175",5.73023734369198,1.48707971662611,3.85334913765939,0.000117080437248485
"companyBrand 1176",-2.98293407856,2.45005825425035,-1.21749516501709,0.223438263202376
"companyBrand 1177",2.32179878766204,3.45829893900474,0.671370181876246,0.501996820770689
"companyBrand 1178",70.5651595305656,3.45954859365682,20.3972158853178,4.88197422204198e-91
"companyBrand 1179",7.90891749286413,3.45685439990028,2.2878943044556,0.0221598660476479
"companyBrand 118",3.85206349735257,2.44423345958226,1.57598018399229,0.115055021511996
"companyBrand 1180",-0.636532287488301,3.46126274574274,-0.183901753275223,0.854093435170532
"companyBrand 1181",0.279063667591903,1.73944368111516,0.16043271226407,0.872542748038546
"companyBrand 1182",5.70914042920472,2.46390456470244,2.31711102410097,0.0205133446246039
"companyBrand 1183",2.33961030726513,2.44626512693902,0.956400956503296,0.338887719139111
"companyBrand 1184",1.46876565133745,2.44943315577201,0.599634918746955,0.548760157623503
"companyBrand 1185",1.5107285361882,3.45730813961383,0.43696670218031,0.662142849434346
"companyBrand 1186",-1.93009329291971,1.55850071629363,-1.23842951930737,0.215579495737409
"companyBrand 1187",2.21457757468124,3.45402884014271,0.641157812275169,0.521431606899998
"companyBrand 1188",4.67869231059427,3.45992783771264,1.35225141391601,0.176318731780465
"companyBrand 1189",-0.265162297610421,3.50614184079447,-0.075627943663094,0.939716283254382
"companyBrand 119",2.49860817867855,1.30886815974284,1.90898384996198,0.0562864582955605
"companyBrand 1190",-0.312079613175533,2.47819151417794,-0.125930385682503,0.899789002725843
"companyBrand 1191",-2.55813241519146,1.31814281557675,-1.94070959911287,0.0523153835153522
"companyBrand 1192",-3.13997019942699,3.45673745968816,-0.908362360764957,0.363703864104952
"companyBrand 1193",0.425586433727122,1.73863341827695,0.244782154336417,0.806629026425875
"companyBrand 1194",2.97440756664934,3.45637469133759,0.860557038015535,0.389498134528811
"companyBrand 1195",-2.34710337161145,3.46079303143716,-0.678198132708551,0.497658305531257
"companyBrand 1196",-2.45737642471263,2.44888064562374,-1.00346924996286,0.315653428045205
"companyBrand 1197",7.18606923136694,3.45483547845741,2.08000331019396,0.0375450280558605
"companyBrand 1198",0.944277444616618,3.46026695768437,0.272891501194617,0.784941011042667
"companyBrand 1199",21.2619050751347,3.46103789807256,6.14321648629603,8.3258566143631e-10
"companyBrand 12",-1.5503269571681,0.383575828213674,-4.0417743849711,5.33577923741352e-05
"companyBrand 120",-2.48917147184568,3.45248732012459,-0.72097917850017,0.470935460024992
"companyBrand 1200",2.21390458472325,1.73413358605623,1.27666322971007,0.2017442712137
"companyBrand 1201",-3.38340016451684,1.99991949752923,-1.69176817801757,0.0907144635208679
